signal_id,signal_time_utc,session_tag,entry_candle_idx,horizon_candle_idx,horizon_end_utc,current_price,predicted_trend,true_trend,tp,sl,trend_success,tp_before_sl,level_success,level_forced,outcome,time_to_outcome_hours,volatility_score,is_high_volatility,error_injected,confidence_bull,confidence_flat,confidence_bear
11,2025-10-06T00:00:00+00:00,asia_open,168,192,2025-10-07T00:00:00+00:00,124658.54,flat,flat,125406.49,124159.91,1,0,0,0,sl_hit_before_tp,1.00,0.3071,0,0,15.0,70.0,15.0
12,2025-10-06T13:30:00+00:00,us_open,181,205,2025-10-07T13:00:00+00:00,124658.54,bear,bear,123907.59,124874.23,1,0,0,0,sl_hit_before_tp,1.00,0.2152,0,0,16.0,16.0,68.0
13,2025-10-07T00:00:00+00:00,asia_open,192,216,2025-10-08T00:00:00+00:00,121332.95,bull,bull,121683.51,120743.62,1,0,0,1,sl_hit_before_tp,19.71,0.2603,0,0,45.0,27.5,27.5
14,2025-10-07T13:30:00+00:00,us_open,205,229,2025-10-08T13:00:00+00:00,121332.95,bull,bull,121670.02,120861.58,1,0,0,1,sl_hit_before_tp,2.47,0.2640,0,0,55.0,22.5,22.5
15,2025-10-08T00:00:00+00:00,asia_open,216,240,2025-10-09T00:00:00+00:00,123306.00,bull,flat,124045.84,122812.78,0,0,0,0,sl_hit_before_tp,1.00,0.3170,0,1,67.0,16.5,16.5
16,2025-10-08T13:30:00+00:00,us_open,229,253,2025-10-09T13:00:00+00:00,123306.00,bear,bear,124045.84,122812.78,1,0,0,0,sl_hit_before_tp,1.00,0.3246,0,0,16.0,16.0,68.0
17,2025-10-09T00:00:00+00:00,asia_open,240,264,2025-10-10T00:00:00+00:00,121662.40,flat,flat,122075.68,121067.24,1,0,0,1,sl_hit_before_tp,19.00,0.2935,0,0,27.5,45.0,27.5
18,2025-10-09T13:30:00+00:00,us_open,253,277,2025-10-10T13:00:00+00:00,121662.40,flat,flat,121903.79,120831.43,1,0,0,1,sl_hit_before_tp,12.70,0.3593,0,0,16.0,68.0,16.0
19,2025-10-10T00:00:00+00:00,asia_open,264,288,2025-10-11T00:00:00+00:00,112774.50,flat,flat,113025.39,112256.20,1,0,0,1,sl_hit_before_tp,15.13,0.3865,0,0,30.0,35.0,35.0
20,2025-10-10T13:30:00+00:00,us_open,277,301,2025-10-11T13:00:00+00:00,112774.50,bear,bear,113225.60,112323.40,1,0,0,0,sl_hit_before_tp,1.00,0.2934,0,0,17.5,17.5,65.0
21,2025-10-11T00:00:00+00:00,asia_open,288,312,2025-10-12T00:00:00+00:00,110644.40,bear,bear,109980.53,111086.98,1,0,0,0,sl_hit_before_tp,1.00,0.4566,1,0,14.0,14.0,72.0
22,2025-10-11T13:30:00+00:00,us_open,301,325,2025-10-12T13:00:00+00:00,110644.40,flat,bull,110955.88,110053.15,0,0,0,1,sl_hit_before_tp,15.72,0.7052,1,1,25.0,50.0,25.0
23,2025-10-12T00:00:00+00:00,asia_open,312,336,2025-10-13T00:00:00+00:00,114958.80,flat,flat,115418.64,114498.96,1,0,0,0,sl_hit_before_tp,1.00,0.5366,1,0,27.5,45.0,27.5
24,2025-10-12T13:30:00+00:00,us_open,325,349,2025-10-13T13:00:00+00:00,114958.80,flat,flat,115418.64,114498.96,1,0,0,0,sl_hit_before_tp,1.00,0.3209,0,0,20.0,60.0,20.0
25,2025-10-13T00:00:00+00:00,asia_open,336,360,2025-10-14T00:00:00+00:00,115166.00,flat,flat,116039.03,114822.41,1,0,0,0,sl_hit_before_tp,3.00,0.3358,0,0,27.5,45.0,27.5
26,2025-10-13T13:30:00+00:00,us_open,349,373,2025-10-14T13:00:00+00:00,115166.00,bear,bear,114334.93,115423.27,1,0,0,0,sl_hit_before_tp,1.00,0.3598,0,0,20.0,20.0,60.0
27,2025-10-14T00:00:00+00:00,asia_open,360,384,2025-10-15T00:00:00+00:00,113028.14,flat,flat,113356.10,112596.00,1,0,0,1,sl_hit_before_tp,13.58,0.3119,0,0,15.0,70.0,15.0
28,2025-10-14T13:30:00+00:00,us_open,373,397,2025-10-15T13:00:00+00:00,113028.14,flat,bear,113480.25,112576.03,0,0,0,0,sl_hit_before_tp,1.00,0.3599,0,1,32.5,35.0,32.5
29,2025-10-15T00:00:00+00:00,asia_open,384,408,2025-10-16T00:00:00+00:00,110763.28,flat,flat,111015.93,110224.32,1,0,0,1,sl_hit_before_tp,20.60,0.3694,0,0,12.5,75.0,12.5
30,2025-10-15T13:30:00+00:00,us_open,397,421,2025-10-16T13:00:00+00:00,110763.28,flat,flat,110098.70,111206.33,1,0,0,0,sl_hit_before_tp,1.00,0.2836,0,0,10.0,80.0,10.0
31,2025-10-16T00:00:00+00:00,asia_open,408,432,2025-10-17T00:00:00+00:00,108194.28,bull,bull,108458.37,107642.59,1,0,0,1,sl_hit_before_tp,2.89,0.2283,0,0,75.0,12.5,12.5
32,2025-10-16T13:30:00+00:00,us_open,421,445,2025-10-17T13:00:00+00:00,108194.28,bear,bear,107545.11,108627.06,1,0,0,0,sl_hit_before_tp,1.00,0.2888,0,0,7.5,7.5,85.0
33,2025-10-17T00:00:00+00:00,asia_open,432,456,2025-10-18T00:00:00+00:00,106431.68,flat,flat,106760.16,105818.10,1,0,0,1,sl_hit_before_tp,21.49,0.4760,1,0,20.0,60.0,20.0
34,2025-10-17T13:30:00+00:00,us_open,445,469,2025-10-18T13:00:00+00:00,106431.68,flat,bull,106857.41,106005.95,0,0,0,0,sl_hit_before_tp,1.00,0.5555,1,1,25.0,50.0,25.0
35,2025-10-18T00:00:00+00:00,asia_open,456,480,2025-10-19T00:00:00+00:00,107185.01,flat,flat,107613.75,106756.27,1,0,0,0,sl_hit_before_tp,2.00,0.4825,1,0,30.0,40.0,30.0
36,2025-10-18T13:30:00+00:00,us_open,469,493,2025-10-19T13:00:00+00:00,107185.01,bull,bull,107828.12,106756.27,1,0,0,0,sl_hit_before_tp,1.00,0.3390,0,0,75.0,12.5,12.5
37,2025-10-19T00:00:00+00:00,asia_open,480,504,2025-10-20T00:00:00+00:00,108642.78,bear,bear,108333.38,109086.44,1,0,0,1,sl_hit_before_tp,11.45,0.1921,0,0,20.0,20.0,60.0
38,2025-10-19T13:30:00+00:00,us_open,493,517,2025-10-20T13:00:00+00:00,108642.78,bull,bull,109077.35,108208.21,1,0,0,0,sl_hit_before_tp,1.00,0.2042,0,0,35.0,32.5,32.5
39,2025-10-20T00:00:00+00:00,asia_open,504,528,2025-10-21T00:00:00+00:00,110532.09,flat,flat,110974.22,110089.96,1,0,0,0,sl_hit_before_tp,1.00,0.2727,0,0,27.5,45.0,27.5
40,2025-10-20T13:30:00+00:00,us_open,517,541,2025-10-21T13:00:00+00:00,110532.09,bear,bear,109884.27,110730.17,1,0,0,0,sl_hit_before_tp,1.00,0.3056,0,0,25.0,25.0,50.0
41,2025-10-21T00:00:00+00:00,asia_open,528,552,2025-10-22T00:00:00+00:00,108297.67,flat,flat,108590.32,107688.10,1,0,0,1,sl_hit_before_tp,3.33,0.2934,0,0,10.0,80.0,10.0
42,2025-10-21T13:30:00+00:00,us_open,541,565,2025-10-22T13:00:00+00:00,108297.67,bull,bull,107647.88,108730.86,1,0,0,0,sl_hit_before_tp,1.00,0.3225,0,0,72.0,14.0,14.0
43,2025-10-22T00:00:00+00:00,asia_open,552,576,2025-10-23T00:00:00+00:00,107567.44,bear,flat,106922.04,107997.71,0,0,0,0,sl_hit_before_tp,1.00,0.6010,1,1,16.0,16.0,68.0
44,2025-10-22T13:30:00+00:00,us_open,565,589,2025-10-23T13:00:00+00:00,107567.44,bear,bull,106922.04,107997.71,0,0,0,0,sl_hit_before_tp,1.00,0.5498,1,1,20.0,20.0,60.0
45,2025-10-23T00:00:00+00:00,asia_open,576,600,2025-10-24T00:00:00+00:00,110078.18,flat,flat,110518.49,109637.87,1,0,0,0,sl_hit_before_tp,1.00,0.2701,0,0,17.5,65.0,17.5
46,2025-10-23T13:30:00+00:00,us_open,589,613,2025-10-24T13:00:00+00:00,110078.18,flat,bull,110518.49,109637.87,0,0,0,0,sl_hit_before_tp,1.00,0.2850,0,1,22.5,55.0,22.5
47,2025-10-24T00:00:00+00:00,asia_open,600,624,2025-10-25T00:00:00+00:00,111004.89,flat,flat,111448.91,110560.87,1,0,0,0,sl_hit_before_tp,1.00,0.3348,0,0,24.0,52.0,24.0
48,2025-10-24T13:30:00+00:00,us_open,613,637,2025-10-25T13:00:00+00:00,111004.89,bull,bull,111448.91,110560.87,1,0,0,0,sl_hit_before_tp,1.00,0.2719,0,0,55.0,22.5,22.5
49,2025-10-25T00:00:00+00:00,asia_open,624,648,2025-10-26T00:00:00+00:00,111646.27,flat,flat,112092.86,111199.68,1,0,0,0,sl_hit_before_tp,1.00,0.1913,0,0,20.0,60.0,20.0
50,2025-10-25T13:30:00+00:00,us_open,637,661,2025-10-26T13:00:00+00:00,111646.27,bull,bull,112092.86,111199.68,1,0,0,0,sl_hit_before_tp,3.00,0.1605,0,0,55.0,22.5,22.5
51,2025-10-26T00:00:00+00:00,asia_open,648,672,2025-10-27T00:00:00+00:00,114559.40,flat,flat,115597.40,114276.76,1,1,1,1,tp_hit_before_sl,5.99,0.1194,0,0,15.0,70.0,15.0
52,2025-10-26T13:30:00+00:00,us_open,661,685,2025-10-27T13:00:00+00:00,114559.40,bull,bull,115167.50,114378.90,1,1,1,1,tp_hit_before_sl,19.98,0.1578,0,0,70.0,15.0,15.0
53,2025-10-27T00:00:00+00:00,asia_open,672,696,2025-10-28T00:00:00+00:00,114107.65,flat,flat,114564.08,113651.22,1,1,1,0,tp_hit_before_sl,1.00,0.2075,0,0,25.0,50.0,25.0
54,2025-10-27T13:30:00+00:00,us_open,685,709,2025-10-28T13:00:00+00:00,114107.65,bull,bull,114564.08,113651.22,1,1,1,0,tp_hit_before_sl,1.00,0.2452,0,0,55.0,22.5,22.5
55,2025-10-28T00:00:00+00:00,asia_open,696,720,2025-10-29T00:00:00+00:00,112898.45,bear,bear,112192.46,113132.40,1,1,1,1,tp_hit_before_sl,3.81,0.2616,0,0,30.0,30.0,40.0
56,2025-10-28T13:30:00+00:00,us_open,709,733,2025-10-29T13:00:00+00:00,112898.45,flat,flat,113350.04,112446.86,1,1,1,0,tp_hit_before_sl,1.00,0.2503,0,0,27.5,45.0,27.5
57,2025-10-29T00:00:00+00:00,asia_open,720,744,2025-10-30T00:00:00+00:00,110021.29,bull,bull,110461.38,109581.20,1,1,1,0,tp_hit_before_sl,1.00,0.3318,0,0,60.0,20.0,20.0
58,2025-10-29T13:30:00+00:00,us_open,733,757,2025-10-30T13:00:00+00:00,110021.29,bear,bear,109443.59,110220.39,1,1,1,1,tp_hit_before_sl,7.35,0.2918,0,0,27.5,27.5,45.0
59,2025-10-30T00:00:00+00:00,asia_open,744,768,2025-10-31T00:00:00+00:00,108322.88,bull,bull,107672.94,108756.17,1,1,1,0,tp_hit_before_sl,1.00,0.3562,0,0,72.0,14.0,14.0
60,2025-10-30T13:30:00+00:00,us_open,757,781,2025-10-31T13:00:00+00:00,108322.88,bear,bull,107840.06,109508.14,0,0,0,1,sl_hit_before_tp,5.50,0.6203,1,1,16.0,16.0,68.0
61,2025-10-31T00:00:00+00:00,asia_open,768,792,2025-11-01T00:00:00+00:00,109608.01,flat,flat,110046.44,109169.58,1,0,0,0,sl_hit_before_tp,2.00,0.5967,1,0,27.5,45.0,27.5
62,2025-10-31T13:30:00+00:00,us_open,781,805,2025-11-01T13:00:00+00:00,109608.01,flat,flat,110046.44,109169.58,1,1,1,0,tp_hit_before_sl,1.00,0.4488,0,0,20.0,60.0,20.0
63,2025-11-01T00:00:00+00:00,asia_open,792,816,2025-11-02T00:00:00+00:00,110098.10,flat,flat,110324.19,109415.27,1,1,1,0,tp_hit_before_sl,4.00,0.3711,0,0,20.0,60.0,20.0
64,2025-11-01T13:30:00+00:00,us_open,805,829,2025-11-02T13:00:00+00:00,110098.10,flat,bull,110912.96,109843.98,0,0,0,0,sl_hit_before_tp,1.00,0.2213,0,1,22.5,55.0,22.5
65,2025-11-02T00:00:00+00:00,asia_open,816,840,2025-11-03T00:00:00+00:00,110540.68,flat,bear,110982.84,110098.52,0,0,0,0,sl_hit_before_tp,1.00,0.1395,0,1,22.5,55.0,22.5
66,2025-11-02T13:30:00+00:00,us_open,829,853,2025-11-03T13:00:00+00:00,110540.68,flat,bear,110982.84,110098.52,0,0,0,0,sl_hit_before_tp,2.00,0.1880,0,1,27.5,45.0,27.5
67,2025-11-03T00:00:00+00:00,asia_open,840,864,2025-11-04T00:00:00+00:00,106583.04,flat,flat,107009.37,106156.71,1,1,1,0,tp_hit_before_sl,1.00,0.2085,0,0,30.0,40.0,30.0
68,2025-11-03T13:30:00+00:00,us_open,853,877,2025-11-04T13:00:00+00:00,106583.04,bear,bear,105924.79,106802.98,1,1,1,1,tp_hit_before_sl,4.25,0.2490,0,0,11.0,11.0,78.0
69,2025-11-04T00:00:00+00:00,asia_open,864,888,2025-11-05T00:00:00+00:00,101497.22,bear,bear,100736.10,101691.99,1,1,1,1,tp_hit_before_sl,11.64,0.3913,0,0,22.5,22.5,55.0
70,2025-11-04T13:30:00+00:00,us_open,877,901,2025-11-05T13:00:00+00:00,101497.22,bear,bull,100888.24,101903.21,0,0,0,0,sl_hit_before_tp,1.00,0.5400,1,1,12.5,12.5,75.0
71,2025-11-05T00:00:00+00:00,asia_open,888,912,2025-11-06T00:00:00+00:00,103885.16,flat,flat,104300.70,103469.62,1,0,0,0,sl_hit_before_tp,1.00,0.6205,1,0,20.0,60.0,20.0
72,2025-11-05T13:30:00+00:00,us_open,901,925,2025-11-06T13:00:00+00:00,103885.16,bear,bear,103454.96,104784.80,1,0,0,1,sl_hit_before_tp,3.51,0.5256,1,0,14.0,14.0,72.0
73,2025-11-06T00:00:00+00:00,asia_open,912,936,2025-11-07T00:00:00+00:00,101346.04,flat,flat,100737.96,101751.42,1,1,1,0,tp_hit_before_sl,1.00,0.3073,0,0,12.5,75.0,12.5
74,2025-11-06T13:30:00+00:00,us_open,925,949,2025-11-07T13:00:00+00:00,101346.04,bear,bear,100848.65,101476.52,1,1,1,1,tp_hit_before_sl,11.26,0.2825,0,0,9.0,9.0,82.0
75,2025-11-07T00:00:00+00:00,asia_open,936,960,2025-11-08T00:00:00+00:00,103339.08,bear,bear,103752.44,102925.72,1,1,1,0,tp_hit_before_sl,1.00,0.3863,0,0,22.5,22.5,55.0
76,2025-11-07T13:30:00+00:00,us_open,949,973,2025-11-08T13:00:00+00:00,103339.08,flat,bear,103752.44,102925.72,0,0,0,0,sl_hit_before_tp,1.00,0.4041,0,1,20.0,60.0,20.0
77,2025-11-08T00:00:00+00:00,asia_open,960,984,2025-11-09T00:00:00+00:00,102312.94,bear,bear,101541.87,102568.68,1,1,1,1,tp_hit_before_sl,14.40,0.3927,0,0,11.0,11.0,78.0
78,2025-11-08T13:30:00+00:00,us_open,973,997,2025-11-09T13:00:00+00:00,102312.94,bear,bull,102027.87,102760.46,0,0,0,1,sl_hit_before_tp,21.21,0.2933,0,1,12.5,12.5,75.0
79,2025-11-09T00:00:00+00:00,asia_open,984,1008,2025-11-10T00:00:00+00:00,104722.96,bull,bull,105354.32,104511.98,1,1,1,1,tp_hit_before_sl,2.08,0.1698,0,0,55.0,22.5,22.5
80,2025-11-09T13:30:00+00:00,us_open,997,1021,2025-11-10T13:00:00+00:00,104722.96,flat,bull,105141.85,104304.07,0,0,0,0,sl_hit_before_tp,1.00,0.2005,0,1,22.5,55.0,22.5
81,2025-11-10T00:00:00+00:00,asia_open,1008,1032,2025-11-11T00:00:00+00:00,106011.13,flat,flat,106435.17,105587.09,1,1,1,0,tp_hit_before_sl,1.00,0.3076,0,0,22.5,55.0,22.5
82,2025-11-10T13:30:00+00:00,us_open,1021,1045,2025-11-11T13:00:00+00:00,106011.13,bear,bear,106435.17,105587.09,1,1,1,0,tp_hit_before_sl,1.00,0.3295,0,0,20.0,20.0,60.0
83,2025-11-11T00:00:00+00:00,asia_open,1032,1056,2025-11-12T00:00:00+00:00,103058.99,bear,flat,102440.64,103471.23,0,0,0,0,sl_hit_before_tp,1.00,0.3387,0,1,12.5,12.5,75.0
84,2025-11-11T13:30:00+00:00,us_open,1045,1069,2025-11-12T13:00:00+00:00,103058.99,bear,bull,102440.64,103471.23,0,0,0,0,sl_hit_before_tp,1.00,0.3543,0,1,10.0,10.0,80.0
85,2025-11-12T00:00:00+00:00,asia_open,1056,1080,2025-11-13T00:00:00+00:00,101654.37,flat,flat,101044.44,102060.99,1,1,1,0,tp_hit_before_sl,1.00,0.2825,0,0,17.5,65.0,17.5
86,2025-11-12T13:30:00+00:00,us_open,1069,1093,2025-11-13T13:00:00+00:00,101654.37,bull,bull,101044.44,102060.99,1,1,1,0,tp_hit_before_sl,1.00,0.2374,0,0,75.0,12.5,12.5
87,2025-11-13T00:00:00+00:00,asia_open,1080,1104,2025-11-14T00:00:00+00:00,99692.02,bear,bear,99110.20,99925.39,1,1,1,1,tp_hit_before_sl,3.34,0.3489,0,0,16.0,16.0,68.0
88,2025-11-13T13:30:00+00:00,us_open,1093,1117,2025-11-14T13:00:00+00:00,99692.02,bear,bear,99042.98,99858.98,1,1,1,1,tp_hit_before_sl,21.16,0.3939,0,0,14.0,14.0,72.0
89,2025-11-14T00:00:00+00:00,asia_open,1104,1128,2025-11-15T00:00:00+00:00,94594.00,bear,bull,94026.44,94972.38,0,0,0,0,sl_hit_before_tp,1.00,0.5015,1,1,10.0,10.0,80.0
90,2025-11-14T13:30:00+00:00,us_open,1117,1141,2025-11-15T13:00:00+00:00,94594.00,bear,bull,94026.44,94972.38,0,0,0,0,sl_hit_before_tp,1.00,0.5690,1,1,12.5,12.5,75.0
91,2025-11-15T00:00:00+00:00,asia_open,1128,1152,2025-11-16T00:00:00+00:00,95596.24,bear,flat,94696.64,95853.91,0,0,0,0,sl_hit_before_tp,2.00,0.5745,1,1,12.5,12.5,75.0
92,2025-11-15T13:30:00+00:00,us_open,1141,1165,2025-11-16T13:00:00+00:00,95596.24,bear,flat,95022.66,95978.62,0,0,0,0,sl_hit_before_tp,1.00,0.5101,1,1,12.5,12.5,75.0
93,2025-11-16T00:00:00+00:00,asia_open,1152,1176,2025-11-17T00:00:00+00:00,94261.44,bull,bull,93695.87,94638.49,1,1,1,0,tp_hit_before_sl,1.00,0.2529,0,0,80.0,10.0,10.0
94,2025-11-16T13:30:00+00:00,us_open,1165,1189,2025-11-17T13:00:00+00:00,94261.44,flat,flat,93695.87,94638.49,1,1,1,0,tp_hit_before_sl,1.00,0.2240,0,0,12.5,75.0,12.5
95,2025-11-17T00:00:00+00:00,asia_open,1176,1200,2025-11-18T00:00:00+00:00,92215.14,bear,flat,91661.85,92584.00,0,0,0,0,sl_hit_before_tp,1.00,0.3343,0,1,12.5,12.5,75.0
96,2025-11-17T13:30:00+00:00,us_open,1189,1213,2025-11-18T13:00:00+00:00,92215.14,bear,bear,91571.17,92387.03,1,1,1,1,tp_hit_before_sl,13.58,0.3648,0,0,12.5,12.5,75.0
97,2025-11-18T00:00:00+00:00,asia_open,1200,1224,2025-11-19T00:00:00+00:00,92960.83,bear,bear,92403.07,93332.67,1,1,1,0,tp_hit_before_sl,1.00,0.4070,0,0,12.5,12.5,75.0
98,2025-11-18T13:30:00+00:00,us_open,1213,1237,2025-11-19T13:00:00+00:00,92960.83,bear,bear,92647.10,93721.82,1,0,0,1,sl_hit_before_tp,8.92,0.4553,1,0,15.0,15.0,70.0
99,2025-11-19T00:00:00+00:00,asia_open,1224,1248,2025-11-20T00:00:00+00:00,91554.96,flat,flat,91005.63,91921.18,1,1,1,0,tp_hit_before_sl,1.00,0.4397,0,0,11.0,78.0,11.0
100,2025-11-19T13:30:00+00:00,us_open,1237,1261,2025-11-20T13:00:00+00:00,91554.96,flat,flat,91005.63,91921.18,1,1,1,0,tp_hit_before_sl,1.00,0.4517,0,0,11.0,78.0,11.0
101,2025-11-20T00:00:00+00:00,asia_open,1248,1272,2025-11-21T00:00:00+00:00,86637.23,bear,bull,86117.41,86983.78,0,0,0,0,sl_hit_before_tp,1.00,0.5282,1,1,7.5,7.5,85.0
102,2025-11-20T13:30:00+00:00,us_open,1261,1285,2025-11-21T13:00:00+00:00,86637.23,bear,bear,86117.41,86983.78,1,0,0,0,sl_hit_before_tp,1.00,0.4642,1,0,10.0,10.0,80.0
103,2025-11-21T00:00:00+00:00,asia_open,1272,1296,2025-11-22T00:00:00+00:00,85129.43,bear,bear,84618.65,85469.95,1,0,0,0,sl_hit_before_tp,1.00,0.6231,1,0,11.0,11.0,78.0
104,2025-11-21T13:30:00+00:00,us_open,1285,1309,2025-11-22T13:00:00+00:00,85129.43,bear,bear,84651.89,86301.95,1,0,0,1,sl_hit_before_tp,23.45,0.9093,1,0,7.5,7.5,85.0
105,2025-11-22T00:00:00+00:00,asia_open,1296,1320,2025-11-23T00:00:00+00:00,84739.74,bear,flat,84231.30,85078.70,0,0,0,0,sl_hit_before_tp,1.00,0.8744,1,1,7.5,7.5,85.0
106,2025-11-22T13:30:00+00:00,us_open,1309,1333,2025-11-23T13:00:00+00:00,84739.74,bear,bull,83732.17,85015.39,0,0,0,0,sl_hit_before_tp,9.00,0.5847,1,1,7.5,7.5,85.0
107,2025-11-23T00:00:00+00:00,asia_open,1320,1344,2025-11-24T00:00:00+00:00,86830.00,flat,flat,87506.02,86626.47,1,1,1,1,tp_hit_before_sl,21.36,0.3092,0,0,17.5,65.0,17.5
108,2025-11-23T13:30:00+00:00,us_open,1333,1357,2025-11-24T13:00:00+00:00,86830.00,bear,bear,86650.87,87228.40,1,1,1,0,tp_hit_before_sl,1.00,0.3434,0,0,16.0,16.0,68.0
109,2025-11-24T00:00:00+00:00,asia_open,1344,1368,2025-11-25T00:00:00+00:00,88300.01,flat,flat,88762.77,88070.72,1,1,1,1,tp_hit_before_sl,14.31,0.3872,0,0,20.0,60.0,20.0
110,2025-11-24T13:30:00+00:00,us_open,1357,1381,2025-11-25T13:00:00+00:00,88300.01,flat,bear,88653.21,87946.81,0,0,0,0,sl_hit_before_tp,1.00,0.4178,0,1,20.0,60.0,20.0
111,2025-11-25T00:00:00+00:00,asia_open,1368,1392,2025-11-26T00:00:00+00:00,87369.96,bear,flat,86845.74,87719.44,0,0,0,0,sl_hit_before_tp,1.00,0.4544,0,1,12.5,12.5,75.0
112,2025-11-25T13:30:00+00:00,us_open,1381,1405,2025-11-26T13:00:00+00:00,87369.96,flat,flat,86845.74,87719.44,1,1,1,0,tp_hit_before_sl,1.00,0.3895,0,0,12.5,75.0,12.5
113,2025-11-26T00:00:00+00:00,asia_open,1392,1416,2025-11-27T00:00:00+00:00,90484.02,flat,flat,91320.52,90250.52,1,1,1,1,tp_hit_before_sl,5.29,0.3532,0,0,22.5,55.0,22.5
114,2025-11-26T13:30:00+00:00,us_open,1405,1429,2025-11-27T13:00:00+00:00,90484.02,bull,bull,91164.27,90288.85,1,1,1,1,tp_hit_before_sl,14.78,0.3909,0,0,60.0,20.0,20.0
115,2025-11-27T00:00:00+00:00,asia_open,1416,1440,2025-11-28T00:00:00+00:00,91333.95,flat,flat,91955.27,91006.31,1,1,1,1,tp_hit_before_sl,8.24,0.4108,0,0,20.0,60.0,20.0
116,2025-11-27T13:30:00+00:00,us_open,1429,1453,2025-11-28T13:00:00+00:00,91333.95,flat,bull,91699.29,90968.61,0,0,0,0,sl_hit_before_tp,1.00,0.3485,0,1,22.5,55.0,22.5
117,2025-11-28T00:00:00+00:00,asia_open,1440,1464,2025-11-29T00:00:00+00:00,90890.70,flat,flat,91254.26,90527.14,1,1,1,0,tp_hit_before_sl,3.00,0.2187,0,0,17.5,65.0,17.5
118,2025-11-28T13:30:00+00:00,us_open,1453,1477,2025-11-29T13:00:00+00:00,90890.70,flat,flat,91254.26,90527.14,1,1,1,0,tp_hit_before_sl,1.00,0.2768,0,0,22.5,55.0,22.5
119,2025-11-29T00:00:00+00:00,asia_open,1464,1488,2025-11-30T00:00:00+00:00,90802.44,flat,flat,90974.05,90330.65,1,1,1,0,tp_hit_before_sl,1.00,0.3482,0,0,22.5,55.0,22.5
120,2025-11-29T13:30:00+00:00,us_open,1477,1501,2025-11-30T13:00:00+00:00,90802.44,flat,bull,91529.17,90584.72,0,0,0,0,sl_hit_before_tp,4.00,0.2055,0,1,22.5,55.0,22.5
121,2025-11-30T00:00:00+00:00,asia_open,1488,1512,2025-12-01T00:00:00+00:00,90360.00,flat,bear,90563.75,89828.81,0,0,0,1,sl_hit_before_tp,15.71,0.1643,0,1,20.0,60.0,20.0
122,2025-11-30T13:30:00+00:00,us_open,1501,1525,2025-12-01T13:00:00+00:00,90360.00,flat,bear,90653.38,89797.89,0,0,0,1,sl_hit_before_tp,21.21,0.2026,0,1,24.0,52.0,24.0
123,2025-12-01T00:00:00+00:00,asia_open,1512,1536,2025-12-02T00:00:00+00:00,86286.01,flat,flat,86631.15,85940.87,1,1,1,0,tp_hit_before_sl,1.00,0.3551,0,0,32.5,35.0,32.5
124,2025-12-01T13:30:00+00:00,us_open,1525,1549,2025-12-02T13:00:00+00:00,86286.01,bear,bull,85768.29,86631.15,0,0,0,0,sl_hit_before_tp,1.00,0.4814,1,1,16.0,16.0,68.0
