signal_id,signal_time_utc,session_tag,entry_candle_idx,horizon_candle_idx,horizon_end_utc,current_price,predicted_trend,true_trend,tp,sl,trend_success,tp_before_sl,level_success,level_forced,outcome,time_to_outcome_hours,volatility_score,is_high_volatility,error_injected,confidence_bull,confidence_flat,confidence_bear
15,2025-09-08T01:06:00+00:00,asia_open,217,241,2025-09-09T01:00:00+00:00,110893.60,bull,bull,111144.17,110349.03,1,1,1,0,tp_hit_before_sl,1.00,0.1299,0,0,66.1,41.7,50.5
16,2025-09-08T13:31:00+00:00,us_open,229,253,2025-09-09T13:00:00+00:00,111912.00,flat,bull,112938.05,111639.46,0,0,0,0,sl_hit_before_tp,11.00,0.1459,0,1,43.2,80.3,54.8
17,2025-09-09T00:49:00+00:00,asia_open,240,264,2025-09-10T00:00:00+00:00,111645.90,bear,bear,111105.82,111803.25,1,0,0,0,sl_hit_before_tp,4.00,0.1869,0,0,50.2,53.1,83.5
18,2025-09-09T13:18:00+00:00,us_open,253,277,2025-09-10T13:00:00+00:00,112756.40,bull,bull,113333.64,112605.06,1,1,1,1,tp_hit_before_sl,23.12,0.2224,0,0,69.5,56.0,50.9
19,2025-09-10T00:50:00+00:00,asia_open,264,288,2025-09-11T00:00:00+00:00,111011.00,bull,bull,111294.78,110539.26,1,1,1,0,tp_hit_before_sl,2.00,0.2434,0,0,88.0,51.1,61.6
20,2025-09-10T13:24:00+00:00,us_open,277,301,2025-09-11T13:00:00+00:00,113948.60,bull,bull,114228.74,113398.82,1,1,1,0,tp_hit_before_sl,1.00,0.2654,0,0,78.9,56.2,48.2
21,2025-09-11T00:55:00+00:00,asia_open,288,312,2025-09-12T00:00:00+00:00,113879.60,bull,bull,114170.44,113290.17,1,1,1,0,tp_hit_before_sl,1.00,0.1631,0,0,70.7,37.6,44.7
22,2025-09-11T13:34:00+00:00,us_open,301,325,2025-09-12T13:00:00+00:00,114634.70,bull,bull,115274.31,114447.63,1,1,1,1,tp_hit_before_sl,5.31,0.1181,0,0,86.6,54.4,43.1
23,2025-09-12T01:07:00+00:00,asia_open,313,337,2025-09-13T01:00:00+00:00,115373.10,flat,flat,116427.42,115088.84,1,0,0,0,sl_hit_before_tp,2.00,0.2014,0,0,45.1,81.8,52.5
24,2025-09-12T13:18:00+00:00,us_open,325,349,2025-09-13T13:00:00+00:00,115152.60,bull,bull,115390.87,114683.42,1,1,1,0,tp_hit_before_sl,1.00,0.1713,0,0,77.8,38.4,62.2
25,2025-09-13T01:05:00+00:00,asia_open,337,361,2025-09-14T01:00:00+00:00,115752.30,flat,flat,116341.17,115366.76,1,0,0,0,sl_hit_before_tp,15.00,0.1760,0,0,50.4,87.8,37.6
26,2025-09-13T13:24:00+00:00,us_open,349,373,2025-09-14T13:00:00+00:00,115766.30,flat,flat,116428.33,115452.25,1,0,0,0,sl_hit_before_tp,3.00,0.1623,0,0,49.0,69.1,49.2
27,2025-09-14T01:10:00+00:00,asia_open,361,385,2025-09-15T01:00:00+00:00,115954.10,bear,bear,115632.67,116448.07,1,1,1,0,tp_hit_before_sl,3.00,0.0852,0,0,45.7,60.8,84.9
28,2025-09-14T13:38:00+00:00,us_open,373,397,2025-09-15T13:00:00+00:00,115348.50,bear,bear,114704.75,115541.11,1,1,1,1,tp_hit_before_sl,8.40,0.0990,0,0,57.1,46.6,75.2
29,2025-09-15T01:10:00+00:00,asia_open,385,409,2025-09-16T01:00:00+00:00,115229.70,flat,flat,115582.99,114541.97,1,1,1,0,tp_hit_before_sl,3.00,0.1496,0,0,40.3,68.1,51.0
30,2025-09-15T13:35:00+00:00,us_open,397,421,2025-09-16T13:00:00+00:00,114663.80,bull,bull,114996.72,114135.76,1,1,1,0,tp_hit_before_sl,1.00,0.2347,0,0,83.3,45.8,53.6
31,2025-09-16T01:01:00+00:00,asia_open,409,433,2025-09-17T01:00:00+00:00,115022.60,bull,bull,115342.76,114502.87,1,1,1,0,tp_hit_before_sl,2.00,0.2095,0,0,84.6,49.1,51.5
32,2025-09-16T13:25:00+00:00,us_open,421,445,2025-09-17T13:00:00+00:00,115204.20,bull,bull,115496.43,114735.54,1,1,1,0,tp_hit_before_sl,2.00,0.1427,0,0,72.7,47.8,55.2
33,2025-09-17T01:02:00+00:00,asia_open,433,457,2025-09-18T01:00:00+00:00,116663.90,flat,flat,117042.94,115904.69,1,1,1,0,tp_hit_before_sl,1.00,0.1525,0,0,48.1,80.0,44.5
34,2025-09-17T13:36:00+00:00,us_open,445,469,2025-09-18T13:00:00+00:00,116118.60,bull,bull,116826.81,115968.54,1,0,0,0,sl_hit_before_tp,1.00,0.1626,0,0,81.7,43.9,55.1
35,2025-09-18T00:56:00+00:00,asia_open,456,480,2025-09-19T00:00:00+00:00,116343.50,bull,bull,116650.66,115818.96,1,1,1,0,tp_hit_before_sl,1.00,0.1972,0,0,87.9,52.7,60.8
36,2025-09-18T13:18:00+00:00,us_open,469,493,2025-09-19T13:00:00+00:00,117420.60,bear,bear,117117.57,118036.81,1,1,1,0,tp_hit_before_sl,9.00,0.2013,0,0,37.8,52.7,73.5
37,2025-09-19T01:12:00+00:00,asia_open,481,505,2025-09-20T01:00:00+00:00,117233.70,bear,bear,117003.48,117780.20,1,1,1,0,tp_hit_before_sl,2.00,0.1522,0,0,36.3,57.3,71.7
38,2025-09-19T13:23:00+00:00,us_open,493,517,2025-09-20T13:00:00+00:00,116283.00,flat,flat,117087.22,116047.89,1,1,1,1,tp_hit_before_sl,14.15,0.1348,0,0,50.8,64.1,39.8
39,2025-09-20T01:10:00+00:00,asia_open,505,529,2025-09-21T01:00:00+00:00,115629.80,flat,flat,115949.18,114947.55,1,1,1,0,tp_hit_before_sl,6.00,0.1467,0,0,51.1,87.4,43.3
40,2025-09-20T13:31:00+00:00,us_open,517,541,2025-09-21T13:00:00+00:00,115921.90,flat,flat,116906.58,115593.20,1,0,0,0,sl_hit_before_tp,11.00,0.1288,0,0,55.9,74.9,52.0
41,2025-09-21T00:58:00+00:00,asia_open,528,552,2025-09-22T00:00:00+00:00,115649.50,bear,bear,115347.53,116211.93,1,1,1,0,tp_hit_before_sl,9.00,0.0747,0,0,44.9,52.8,79.6
42,2025-09-21T13:26:00+00:00,us_open,541,565,2025-09-22T13:00:00+00:00,115662.20,bear,bear,115327.60,116201.31,1,0,0,1,sl_hit_before_tp,22.01,0.0742,0,0,58.5,52.6,78.8
43,2025-09-22T00:52:00+00:00,asia_open,552,576,2025-09-23T00:00:00+00:00,114390.00,bear,bear,114080.31,114962.05,1,1,1,0,tp_hit_before_sl,5.00,0.1343,0,0,58.3,42.2,74.5
44,2025-09-22T13:24:00+00:00,us_open,565,589,2025-09-23T13:00:00+00:00,113136.90,flat,flat,113410.90,112427.83,1,1,1,0,tp_hit_before_sl,1.00,0.2398,0,0,44.5,65.7,62.0
45,2025-09-23T01:12:00+00:00,asia_open,577,601,2025-09-24T01:00:00+00:00,112148.60,flat,flat,112507.26,111387.00,1,1,1,0,tp_hit_before_sl,4.00,0.2544,0,0,35.4,79.5,47.7
46,2025-09-23T13:28:00+00:00,us_open,589,613,2025-09-24T13:00:00+00:00,112942.20,flat,flat,113188.00,112521.91,1,1,1,0,tp_hit_before_sl,1.00,0.1761,0,0,38.0,85.0,35.7
47,2025-09-24T00:51:00+00:00,asia_open,600,624,2025-09-25T00:00:00+00:00,112215.20,bull,bull,112770.12,111978.24,1,0,0,0,sl_hit_before_tp,2.00,0.1784,0,0,72.6,60.5,43.5
48,2025-09-24T13:20:00+00:00,us_open,613,637,2025-09-25T13:00:00+00:00,112830.40,bear,bear,112273.17,113018.63,1,0,0,0,sl_hit_before_tp,1.00,0.1983,0,0,43.5,48.8,85.1
49,2025-09-25T01:00:00+00:00,asia_open,625,649,2025-09-26T01:00:00+00:00,112664.20,bear,bear,111963.19,112892.90,1,1,1,1,tp_hit_before_sl,3.29,0.2011,0,0,53.8,55.8,72.9
50,2025-09-25T13:21:00+00:00,us_open,637,661,2025-09-26T13:00:00+00:00,110993.30,bear,bear,110426.28,111145.73,1,1,1,1,tp_hit_before_sl,13.99,0.2135,0,0,54.2,50.2,71.3
51,2025-09-26T00:59:00+00:00,asia_open,648,672,2025-09-27T00:00:00+00:00,109471.50,flat,flat,109696.01,108743.31,1,1,1,0,tp_hit_before_sl,1.00,0.3488,0,0,36.9,67.6,40.8
52,2025-09-26T13:29:00+00:00,us_open,661,685,2025-09-27T13:00:00+00:00,109662.10,flat,flat,110441.50,109387.10,1,1,1,1,tp_hit_before_sl,23.17,0.3238,0,0,35.1,65.4,39.1
53,2025-09-27T01:07:00+00:00,asia_open,673,697,2025-09-28T01:00:00+00:00,109422.00,flat,flat,109632.63,109008.08,1,1,1,0,tp_hit_before_sl,2.00,0.2147,0,0,36.7,79.8,46.2
54,2025-09-27T13:26:00+00:00,us_open,685,709,2025-09-28T13:00:00+00:00,109310.20,flat,flat,109691.79,108724.63,1,1,1,0,tp_hit_before_sl,9.00,0.1710,0,0,52.0,78.5,42.7
55,2025-09-28T00:49:00+00:00,asia_open,696,720,2025-09-29T00:00:00+00:00,109623.30,bull,bull,109925.79,109091.61,1,1,1,0,tp_hit_before_sl,15.00,0.0702,0,0,80.2,52.0,37.8
56,2025-09-28T13:41:00+00:00,us_open,709,733,2025-09-29T13:00:00+00:00,109630.10,bull,bull,109855.62,109152.24,1,1,1,0,tp_hit_before_sl,1.00,0.0629,0,0,73.7,55.2,41.0
57,2025-09-29T01:02:00+00:00,asia_open,721,745,2025-09-30T01:00:00+00:00,111869.80,bull,bull,112154.87,111375.95,1,1,1,0,tp_hit_before_sl,7.00,0.1494,0,0,73.1,46.6,37.7
58,2025-09-29T13:35:00+00:00,us_open,733,757,2025-09-30T13:00:00+00:00,113226.40,flat,flat,113572.41,112508.41,1,1,1,0,tp_hit_before_sl,1.00,0.1985,0,0,39.3,83.6,36.9
59,2025-09-30T00:51:00+00:00,asia_open,744,768,2025-10-01T00:00:00+00:00,114514.10,flat,flat,115410.37,114153.31,1,0,0,0,sl_hit_before_tp,4.00,0.1841,0,0,50.6,70.6,50.7
60,2025-09-30T13:30:00+00:00,us_open,757,781,2025-10-01T13:00:00+00:00,113387.40,bull,bull,113618.63,112836.41,1,1,1,0,tp_hit_before_sl,1.00,0.1752,0,0,77.6,55.2,62.1
61,2025-10-01T00:50:00+00:00,asia_open,768,792,2025-10-02T00:00:00+00:00,114241.00,bull,bull,114544.64,113700.73,1,1,1,0,tp_hit_before_sl,1.00,0.2266,0,0,71.6,38.0,58.7
62,2025-10-01T13:35:00+00:00,us_open,781,805,2025-10-02T13:00:00+00:00,116813.70,bull,bull,117121.54,116215.73,1,1,1,0,tp_hit_before_sl,1.00,0.3175,0,0,83.3,58.7,62.3
63,2025-10-02T00:57:00+00:00,asia_open,792,816,2025-10-03T00:00:00+00:00,118435.20,bull,bull,118674.04,117847.12,1,1,1,0,tp_hit_before_sl,1.00,0.3020,0,0,69.0,61.0,58.2
64,2025-10-02T13:38:00+00:00,us_open,805,829,2025-10-03T13:00:00+00:00,119619.80,bull,bull,120320.95,119385.45,1,1,1,1,tp_hit_before_sl,14.05,0.2186,0,0,84.6,44.5,35.2
65,2025-10-03T01:07:00+00:00,asia_open,817,841,2025-10-04T01:00:00+00:00,119865.30,bull,bull,120558.90,119684.92,1,0,0,0,sl_hit_before_tp,6.00,0.2654,0,0,78.1,36.5,39.4
66,2025-10-03T13:29:00+00:00,us_open,829,853,2025-10-04T13:00:00+00:00,120372.10,bull,bull,120691.00,119890.10,1,1,1,0,tp_hit_before_sl,1.00,0.2398,0,0,69.1,48.6,47.4
67,2025-10-04T01:06:00+00:00,asia_open,841,865,2025-10-05T01:00:00+00:00,121860.30,bull,bull,122171.11,121385.47,1,1,1,0,tp_hit_before_sl,2.00,0.2143,0,0,74.7,42.9,54.0
68,2025-10-04T13:24:00+00:00,us_open,853,877,2025-10-05T13:00:00+00:00,122398.30,bull,bull,123017.35,122228.96,1,0,0,0,sl_hit_before_tp,1.00,0.2066,0,0,69.8,51.8,35.2
69,2025-10-05T01:10:00+00:00,asia_open,865,889,2025-10-06T01:00:00+00:00,122376.40,bull,bull,122620.87,121835.03,1,1,1,0,tp_hit_before_sl,1.00,0.1368,0,0,81.4,44.2,35.2
70,2025-10-05T13:20:00+00:00,us_open,877,901,2025-10-06T13:00:00+00:00,123175.30,bull,bull,123779.65,123017.79,1,1,1,1,tp_hit_before_sl,8.47,0.2978,0,0,83.0,49.0,58.3
71,2025-10-06T00:49:00+00:00,asia_open,888,912,2025-10-07T00:00:00+00:00,123357.70,bull,bull,123660.92,122846.28,1,0,0,1,sl_hit_before_tp,12.73,0.3106,0,0,85.9,52.3,58.3
72,2025-10-06T13:39:00+00:00,us_open,901,925,2025-10-07T13:00:00+00:00,125034.00,flat,bear,125705.12,124804.40,0,0,0,0,sl_hit_before_tp,1.00,0.2162,0,1,44.8,65.8,53.1
73,2025-10-07T00:55:00+00:00,asia_open,912,936,2025-10-08T00:00:00+00:00,124888.90,bear,bear,124598.91,125477.49,1,1,1,0,tp_hit_before_sl,1.00,0.2612,0,0,56.3,37.1,78.3
74,2025-10-07T13:42:00+00:00,us_open,925,949,2025-10-08T13:00:00+00:00,123889.10,bear,bear,123528.60,124426.04,1,1,1,0,tp_hit_before_sl,1.00,0.2625,0,0,51.2,54.1,78.7
75,2025-10-08T00:57:00+00:00,asia_open,936,960,2025-10-09T00:00:00+00:00,121921.10,bull,bull,122162.67,121337.24,1,1,1,0,tp_hit_before_sl,2.00,0.3156,0,0,74.2,43.9,47.3
76,2025-10-08T13:20:00+00:00,us_open,949,973,2025-10-09T13:00:00+00:00,122607.00,flat,flat,122951.52,122012.88,1,1,1,0,tp_hit_before_sl,1.00,0.3233,0,0,36.1,78.8,43.0
77,2025-10-09T00:55:00+00:00,asia_open,960,984,2025-10-10T00:00:00+00:00,122832.40,bear,bear,122485.68,123412.83,1,1,1,0,tp_hit_before_sl,1.00,0.2949,0,0,51.2,61.7,63.1
78,2025-10-09T13:21:00+00:00,us_open,973,997,2025-10-10T13:00:00+00:00,122409.70,bear,bear,122068.84,123163.61,1,1,1,0,tp_hit_before_sl,1.00,0.3621,0,0,40.3,51.9,86.9
79,2025-10-10T01:00:00+00:00,asia_open,985,1009,2025-10-11T01:00:00+00:00,121645.80,bear,bear,120672.52,121913.93,1,0,0,0,sl_hit_before_tp,12.00,0.3819,0,0,58.4,62.5,78.8
80,2025-10-10T13:26:00+00:00,us_open,997,1021,2025-10-11T13:00:00+00:00,121666.20,bear,bear,121341.20,122261.67,1,1,1,0,tp_hit_before_sl,1.00,0.2927,0,0,52.1,45.2,72.1
81,2025-10-11T01:02:00+00:00,asia_open,1009,1033,2025-10-12T01:00:00+00:00,111016.80,bull,bear,111560.98,110088.98,0,0,0,1,sl_hit_before_tp,10.02,0.5091,1,1,64.5,53.1,36.8
82,2025-10-11T13:38:00+00:00,us_open,1021,1045,2025-10-12T13:00:00+00:00,112267.60,bear,bear,111666.41,113386.41,1,0,0,1,sl_hit_before_tp,5.93,0.7276,1,0,51.7,61.3,71.8
83,2025-10-12T00:59:00+00:00,asia_open,1032,1056,2025-10-13T00:00:00+00:00,109645.20,flat,bull,109886.18,109169.66,0,0,0,1,sl_hit_before_tp,23.21,0.5550,1,1,40.4,69.7,39.3
84,2025-10-12T13:23:00+00:00,us_open,1045,1069,2025-10-13T13:00:00+00:00,111298.00,bull,bull,111586.96,110763.21,1,1,1,0,tp_hit_before_sl,1.00,0.3190,0,0,79.6,60.3,40.4
85,2025-10-13T00:59:00+00:00,asia_open,1056,1080,2025-10-14T00:00:00+00:00,115287.50,flat,flat,115613.52,114531.73,1,1,1,0,tp_hit_before_sl,1.00,0.3334,0,0,56.5,72.9,49.1
86,2025-10-13T13:29:00+00:00,us_open,1069,1093,2025-10-14T13:00:00+00:00,115356.50,bear,bear,114999.14,115993.83,1,1,1,0,tp_hit_before_sl,1.00,0.3574,0,0,36.5,48.5,86.3
87,2025-10-14T00:54:00+00:00,asia_open,1080,1104,2025-10-15T00:00:00+00:00,114968.90,bear,bear,114684.62,115582.76,1,1,1,0,tp_hit_before_sl,1.00,0.3120,0,0,38.5,37.3,73.7
88,2025-10-14T13:39:00+00:00,us_open,1093,1117,2025-10-15T13:00:00+00:00,111013.10,flat,flat,111287.74,110479.25,1,1,1,0,tp_hit_before_sl,1.00,0.3614,0,0,37.6,85.0,57.9
89,2025-10-15T00:56:00+00:00,asia_open,1104,1128,2025-10-16T00:00:00+00:00,112986.60,bear,bear,112721.72,113672.64,1,1,1,0,tp_hit_before_sl,1.00,0.3679,0,0,45.8,37.3,70.3
90,2025-10-15T13:40:00+00:00,us_open,1117,1141,2025-10-16T13:00:00+00:00,111383.70,bear,bear,110774.53,111607.36,1,0,0,0,sl_hit_before_tp,1.00,0.2830,0,0,44.4,39.1,85.9
91,2025-10-16T01:09:00+00:00,asia_open,1129,1153,2025-10-17T01:00:00+00:00,111297.60,bear,bear,111094.88,111761.12,1,1,1,0,tp_hit_before_sl,1.00,0.2519,0,0,56.2,48.1,85.6
92,2025-10-16T13:38:00+00:00,us_open,1141,1165,2025-10-17T13:00:00+00:00,110854.60,bear,bear,110558.26,111320.11,1,1,1,0,tp_hit_before_sl,1.00,0.2896,0,0,39.2,61.3,73.0
93,2025-10-17T00:50:00+00:00,asia_open,1152,1176,2025-10-18T00:00:00+00:00,108805.90,bull,bear,109653.43,108447.03,0,0,0,0,sl_hit_before_tp,2.00,0.4769,1,1,73.9,46.8,57.2
94,2025-10-17T13:37:00+00:00,us_open,1165,1189,2025-10-18T13:00:00+00:00,105835.80,bull,bull,106803.72,105513.95,1,0,0,0,sl_hit_before_tp,1.00,0.5541,1,0,68.3,35.5,49.4
95,2025-10-18T01:08:00+00:00,asia_open,1177,1201,2025-10-19T01:00:00+00:00,107152.90,bear,flat,106054.46,107384.68,0,0,0,0,sl_hit_before_tp,6.00,0.4913,1,1,41.7,46.7,64.2
96,2025-10-18T13:23:00+00:00,us_open,1189,1213,2025-10-19T13:00:00+00:00,106894.00,bull,bull,107163.93,106343.65,1,1,1,0,tp_hit_before_sl,2.00,0.3383,0,0,76.4,49.2,62.7
97,2025-10-19T01:05:00+00:00,asia_open,1201,1225,2025-10-20T01:00:00+00:00,106972.80,bull,bull,107260.25,106505.54,1,1,1,0,tp_hit_before_sl,2.00,0.1850,0,0,62.4,62.5,42.1
98,2025-10-19T13:41:00+00:00,us_open,1213,1237,2025-10-20T13:00:00+00:00,108099.10,bull,bull,108334.12,107678.07,1,1,1,0,tp_hit_before_sl,1.00,0.2014,0,0,81.1,52.6,56.6
99,2025-10-20T00:55:00+00:00,asia_open,1224,1248,2025-10-21T00:00:00+00:00,108059.20,bull,bull,108310.19,107527.52,1,1,1,0,tp_hit_before_sl,2.00,0.2689,0,0,82.3,57.8,39.9
100,2025-10-20T13:23:00+00:00,us_open,1237,1261,2025-10-21T13:00:00+00:00,111177.80,bear,bear,110917.41,111660.05,1,1,1,0,tp_hit_before_sl,1.00,0.3035,0,0,52.7,57.7,82.2
101,2025-10-21T01:02:00+00:00,asia_open,1249,1273,2025-10-22T01:00:00+00:00,109857.00,bear,bear,109584.80,110472.69,1,1,1,0,tp_hit_before_sl,1.00,0.3124,0,0,36.2,40.6,86.3
102,2025-10-21T13:30:00+00:00,us_open,1261,1285,2025-10-22T13:00:00+00:00,108425.00,flat,flat,108634.92,107794.70,1,0,0,1,sl_hit_before_tp,8.05,0.3192,0,0,50.2,67.0,56.1
103,2025-10-22T00:56:00+00:00,asia_open,1272,1296,2025-10-23T00:00:00+00:00,107975.20,bear,flat,106643.75,108367.10,0,0,0,0,sl_hit_before_tp,1.00,0.6005,1,1,39.7,47.4,80.9
104,2025-10-22T13:38:00+00:00,us_open,1285,1309,2025-10-23T13:00:00+00:00,108786.50,flat,bull,109711.78,108460.72,0,0,0,0,sl_hit_before_tp,1.00,0.5497,1,1,42.7,64.0,61.5
105,2025-10-23T01:10:00+00:00,asia_open,1297,1321,2025-10-24T01:00:00+00:00,108155.00,bull,bull,108442.53,107643.54,1,0,0,1,sl_hit_before_tp,13.18,0.2662,0,0,82.3,39.0,52.0
106,2025-10-23T13:35:00+00:00,us_open,1309,1333,2025-10-24T13:00:00+00:00,109500.00,bull,bull,109787.73,108995.10,1,1,1,0,tp_hit_before_sl,1.00,0.2834,0,0,64.9,53.2,42.0
107,2025-10-24T00:55:00+00:00,asia_open,1320,1344,2025-10-25T00:00:00+00:00,110497.90,flat,flat,110750.44,109756.72,1,1,1,0,tp_hit_before_sl,2.00,0.3346,0,0,45.8,68.8,42.3
108,2025-10-24T13:39:00+00:00,us_open,1333,1357,2025-10-25T13:00:00+00:00,110942.30,bull,bull,111615.26,110731.44,1,1,1,1,tp_hit_before_sl,22.33,0.2733,0,0,73.8,38.4,58.9
109,2025-10-25T00:58:00+00:00,asia_open,1344,1368,2025-10-26T00:00:00+00:00,110771.50,bull,bull,111009.43,110173.40,1,0,0,1,sl_hit_before_tp,17.53,0.1913,0,0,65.2,57.2,49.2
110,2025-10-25T13:42:00+00:00,us_open,1357,1381,2025-10-26T13:00:00+00:00,111679.20,flat,bull,112561.53,111427.04,0,0,0,0,sl_hit_before_tp,2.00,0.1621,0,1,56.5,87.3,37.1
111,2025-10-26T01:12:00+00:00,asia_open,1369,1393,2025-10-27T01:00:00+00:00,111648.50,bull,bull,111970.83,111145.37,1,1,1,0,tp_hit_before_sl,8.00,0.1122,0,0,66.7,56.8,52.9
112,2025-10-26T13:19:00+00:00,us_open,1381,1405,2025-10-27T13:00:00+00:00,113711.80,bull,bull,114271.51,113537.53,1,1,1,1,tp_hit_before_sl,13.27,0.1576,0,0,66.0,36.6,38.5
113,2025-10-27T00:55:00+00:00,asia_open,1392,1416,2025-10-28T00:00:00+00:00,114762.70,bear,bear,114102.75,114986.52,1,1,1,1,tp_hit_before_sl,10.58,0.2094,0,0,49.1,39.7,66.0
114,2025-10-27T13:19:00+00:00,us_open,1405,1429,2025-10-28T13:00:00+00:00,115260.60,flat,flat,115636.73,114463.71,1,1,1,0,tp_hit_before_sl,4.00,0.2466,0,0,52.9,69.5,52.6
115,2025-10-28T00:58:00+00:00,asia_open,1416,1440,2025-10-29T00:00:00+00:00,113961.80,bear,bear,113364.56,114164.64,1,1,1,1,tp_hit_before_sl,8.19,0.2608,0,0,38.7,45.4,70.3
116,2025-10-28T13:30:00+00:00,us_open,1429,1453,2025-10-29T13:00:00+00:00,115527.30,bear,bear,115279.25,115973.41,1,1,1,0,tp_hit_before_sl,1.00,0.2504,0,0,56.4,49.0,75.0
117,2025-10-29T00:56:00+00:00,asia_open,1440,1464,2025-10-30T00:00:00+00:00,112432.70,bear,bear,112157.40,112921.97,1,1,1,0,tp_hit_before_sl,1.00,0.3343,0,0,61.5,49.2,67.6
118,2025-10-29T13:20:00+00:00,us_open,1453,1477,2025-10-30T13:00:00+00:00,112870.90,bear,bear,112599.58,113453.23,1,1,1,0,tp_hit_before_sl,1.00,0.2957,0,0,48.9,59.7,74.2
119,2025-10-30T00:54:00+00:00,asia_open,1464,1488,2025-10-31T00:00:00+00:00,110553.20,bear,bear,110264.18,111135.49,1,1,1,0,tp_hit_before_sl,1.00,0.3546,0,0,47.1,59.7,81.9
120,2025-10-30T13:36:00+00:00,us_open,1477,1501,2025-10-31T13:00:00+00:00,107614.20,bear,bull,106374.77,108058.18,0,0,0,0,sl_hit_before_tp,1.00,0.6180,1,1,45.2,43.1,73.7
121,2025-10-31T01:10:00+00:00,asia_open,1489,1513,2025-11-01T01:00:00+00:00,109632.80,flat,flat,110431.93,109380.17,1,0,0,0,sl_hit_before_tp,1.00,0.6069,1,0,52.5,64.5,38.6
122,2025-10-31T13:28:00+00:00,us_open,1501,1525,2025-11-01T13:00:00+00:00,110157.10,flat,flat,110505.94,109571.32,1,1,1,0,tp_hit_before_sl,1.00,0.4509,0,0,39.0,63.0,46.2
123,2025-11-01T00:54:00+00:00,asia_open,1512,1536,2025-11-02T00:00:00+00:00,109724.30,flat,flat,110227.19,109479.75,1,0,0,0,sl_hit_before_tp,2.00,0.3737,0,0,39.2,86.2,38.9
124,2025-11-01T13:38:00+00:00,us_open,1525,1549,2025-11-02T13:00:00+00:00,109951.90,bull,bull,110257.69,109422.36,1,1,1,0,tp_hit_before_sl,2.00,0.2233,0,0,85.4,46.7,43.6
